ts,kw,solar_global,solar_direct,solar_diff_down,pressure,temp,month,day,hour,weekday,holiday
2020-01-18 00:00:00+00:00,53.174501061571135,0.0,0.0,0.0,998.202885,5.41787250000003,1,18,0,5,0
2020-01-18 01:00:00+00:00,52.90247899159664,0.0,0.0,0.0,997.9618475,5.189847500000006,1,18,1,5,0
2020-01-18 02:00:00+00:00,53.652887139107634,0.0,0.0,0.0,997.6399437499999,5.359470000000023,1,18,2,5,0
2020-01-18 03:00:00+00:00,56.91917197452231,0.0,0.0,0.0,997.09690625,5.117276250000032,1,18,3,5,0
2020-01-18 04:00:00+00:00,58.38928870292888,0.0,0.0,0.0,996.381975,4.572528750000025,1,18,4,5,0
2020-01-18 05:00:00+00:00,59.98941787941789,0.0,0.0,0.0,995.5849125,4.6375625000000085,1,18,5,5,0
2020-01-18 06:00:00+00:00,56.60348101265825,0.0,0.0,0.0,995.000435,4.191887500000014,1,18,6,5,0
2020-01-18 07:00:00+00:00,59.331074766355144,8.714584640624999,0.835922221875,7.8786624187499985,994.746915,3.784461250000028,1,18,7,5,0
2020-01-18 08:00:00+00:00,69.89142144638404,51.3732234953125,16.0288241671875,35.34439932812499,994.3933125,3.860287500000034,1,18,8,5,0
2020-01-18 09:00:00+00:00,55.88961240310077,117.9333453255615,42.7006832109375,75.232662114624,993.802875,3.9025925000000328,1,18,9,5,0
2020-01-18 10:00:00+00:00,60.62791044776119,163.7770266152954,53.78308156249999,109.9939450527954,993.302725,4.299836250000006,1,18,10,5,0
2020-01-18 11:00:00+00:00,47.62677165354332,198.0984705881957,85.29541137499996,112.80305921319578,992.8857475000001,5.130895000000017,1,18,11,5,0
2020-01-18 12:00:00+00:00,91.20684210526315,209.0137274511718,119.41014000000004,89.60358745117176,992.0885975,5.901535000000045,1,18,12,5,0
2020-01-18 13:00:00+00:00,62.90399538106236,166.81921637792965,92.4643481250001,74.35486825292955,991.2273875000001,6.030192500000048,1,18,13,5,0
2020-01-18 14:00:00+00:00,59.56360381861575,92.25356669763181,39.811054562499976,52.442512135131835,990.724725,5.83454375000003,1,18,14,5,0
